in s,C1 in V
-1.1864964E-02,-1.643372E-02
-1.1864780E-02,-1.597595E-02
-1.1864596E-02,-1.628113E-02
-1.1864412E-02,-1.856995E-02
-1.1864228E-02,-1.383972E-02
-1.1864044E-02,-1.658630E-02
-1.1863860E-02,-1.445007E-02
-1.1863676E-02,-1.551819E-02
-1.1863492E-02,-1.445007E-02
-1.1863308E-02,-1.445007E-02
-1.1863124E-02,-1.490784E-02
-1.1862940E-02,-1.383972E-02
-1.1862756E-02,-1.673889E-02
-1.1862572E-02,-1.704407E-02
-1.1862388E-02,-1.719666E-02
-1.1862204E-02,-1.841736E-02
-1.1862020E-02,-1.887512E-02
-1.1861836E-02,-1.719666E-02
-1.1861652E-02,-1.918030E-02
-1.1861468E-02,-2.207947E-02
-1.1861284E-02,-1.872253E-02
-1.1861100E-02,-1.551819E-02
-1.1860916E-02,-1.643372E-02
-1.1860732E-02,-1.856995E-02
-1.1860548E-02,-1.582336E-02
-1.1860364E-02,-1.704407E-02
-1.1860180E-02,-1.490784E-02
-1.1859996E-02,-1.765442E-02
-1.1859812E-02,-1.597595E-02
-1.1859628E-02,-1.872253E-02
-1.1859444E-02,-1.856995E-02
-1.1859260E-02,-1.734924E-02
-1.1859076E-02,-1.658630E-02
-1.1858892E-02,-1.658630E-02
-1.1858708E-02,-1.658630E-02
-1.1858524E-02,-1.612854E-02
-1.1858340E-02,-1.582336E-02
-1.1858156E-02,-1.658630E-02
-1.1857972E-02,-1.750183E-02
-1.1857788E-02,-1.521301E-02
-1.1857604E-02,-1.414490E-02
-1.1857420E-02,-1.689148E-02
-1.1857236E-02,-1.872253E-02
-1.1857052E-02,-1.948547E-02
-1.1856868E-02,-1.994324E-02
-1.1856684E-02,-1.856995E-02
-1.1856500E-02,-1.933289E-02
-1.1856316E-02,-1.643372E-02
-1.1856132E-02,-1.673889E-02
-1.1855948E-02,-1.536560E-02
-1.1855764E-02,-1.826477E-02
-1.1855580E-02,-1.704407E-02
-1.1855396E-02,-1.826477E-02
-1.1855212E-02,-1.567078E-02
-1.1855028E-02,-1.536560E-02
-1.1854844E-02,-1.658630E-02
-1.1854660E-02,-1.628113E-02
-1.1854476E-02,-1.551819E-02
-1.1854292E-02,-1.719666E-02
-1.1854108E-02,-1.521301E-02
-1.1853924E-02,-1.643372E-02
-1.1853740E-02,-1.597595E-02
-1.1853556E-02,-1.567078E-02
-1.1853372E-02,-1.445007E-02
-1.1853188E-02,-1.826477E-02
-1.1853004E-02,-1.826477E-02
-1.1852820E-02,-1.704407E-02
-1.1852636E-02,-1.597595E-02
-1.1852452E-02,-1.780701E-02
-1.1852268E-02,-1.643372E-02
-1.1852084E-02,-1.551819E-02
-1.1851900E-02,-1.567078E-02
-1.1851716E-02,-1.658630E-02
-1.1851532E-02,-1.475525E-02
-1.1851348E-02,-1.460266E-02
-1.1851164E-02,-1.658630E-02
-1.1850980E-02,-1.460266E-02
-1.1850796E-02,-1.673889E-02
-1.1850612E-02,-1.490784E-02
-1.1850428E-02,-1.460266E-02
-1.1850244E-02,-1.414490E-02
-1.1850060E-02,-1.338196E-02
-1.1849876E-02,-1.399231E-02
-1.1849692E-02,-1.490784E-02
-1.1849508E-02,-1.368713E-02
-1.1849324E-02,-1.338196E-02
-1.1849140E-02,-1.536560E-02
-1.1848956E-02,-1.841736E-02
-1.1848772E-02,-1.673889E-02
-1.1848588E-02,-1.445007E-02
-1.1848404E-02,-1.261902E-02
-1.1848220E-02,-1.567078E-02
-1.1848036E-02,-1.612854E-02
-1.1847852E-02,-1.353455E-02
-1.1847668E-02,-1.658630E-02
-1.1847484E-02,-1.460266E-02
-1.1847300E-02,-1.353455E-02
-1.1847116E-02,-1.353455E-02
-1.1846932E-02,-1.551819E-02
-1.1846748E-02,-1.536560E-02
-1.1846564E-02,-1.490784E-02
-1.1846380E-02,-1.368713E-02
-1.1846196E-02,-1.353455E-02
-1.1846012E-02,-1.338196E-02
-1.1845828E-02,-1.628113E-02
-1.1845644E-02,-1.628113E-02
-1.1845460E-02,-1.628113E-02
-1.1845276E-02,-1.582336E-02
-1.1845092E-02,-1.445007E-02
-1.1844908E-02,-1.582336E-02
-1.1844724E-02,-1.490784E-02
-1.1844540E-02,-1.521301E-02
-1.1844356E-02,-1.429749E-02
-1.1844172E-02,-1.506042E-02
-1.1843988E-02,-1.780701E-02
-1.1843804E-02,-1.612854E-02
-1.1843620E-02,-1.628113E-02
-1.1843436E-02,-1.689148E-02
-1.1843252E-02,-1.582336E-02
-1.1843068E-02,-1.643372E-02
-1.1842884E-02,-1.445007E-02
-1.1842700E-02,-1.490784E-02
-1.1842516E-02,-1.414490E-02
-1.1842332E-02,-1.551819E-02
-1.1842148E-02,-1.658630E-02
-1.1841964E-02,-1.628113E-02
-1.1841780E-02,-1.582336E-02
-1.1841596E-02,-1.750183E-02
-1.1841412E-02,-1.795959E-02
-1.1841228E-02,-1.765442E-02
-1.1841044E-02,-1.506042E-02
-1.1840860E-02,-1.399231E-02
-1.1840676E-02,-1.368713E-02
-1.1840492E-02,-1.673889E-02
-1.1840308E-02,-1.536560E-02
-1.1840124E-02,-1.689148E-02
-1.1839940E-02,-1.506042E-02
-1.1839756E-02,-1.506042E-02
-1.1839572E-02,-1.643372E-02
-1.1839388E-02,-1.460266E-02
-1.1839204E-02,-1.704407E-02
-1.1839020E-02,-1.582336E-02
-1.1838836E-02,-1.765442E-02
-1.1838652E-02,-1.750183E-02
-1.1838468E-02,-1.780701E-02
-1.1838284E-02,-1.734924E-02
-1.1838100E-02,-1.490784E-02
-1.1837916E-02,-1.704407E-02
-1.1837732E-02,-1.643372E-02
-1.1837548E-02,-1.704407E-02
-1.1837364E-02,-1.536560E-02
-1.1837180E-02,-1.582336E-02
-1.1836996E-02,-1.521301E-02
-1.1836812E-02,-1.307678E-02
-1.1836628E-02,-1.368713E-02
-1.1836444E-02,-1.338196E-02
-1.1836260E-02,-1.582336E-02
-1.1836076E-02,-1.521301E-02
-1.1835892E-02,-1.582336E-02
-1.1835708E-02,-1.658630E-02
-1.1835524E-02,-1.643372E-02
-1.1835340E-02,-1.750183E-02
-1.1835156E-02,-1.445007E-02
-1.1834972E-02,-1.582336E-02
-1.1834788E-02,-1.597595E-02
-1.1834604E-02,-1.414490E-02
-1.1834420E-02,-1.445007E-02
-1.1834236E-02,-1.414490E-02
-1.1834052E-02,-1.429749E-02
-1.1833868E-02,-1.322937E-02
-1.1833684E-02,-1.292419E-02
-1.1833500E-02,-1.536560E-02
-1.1833316E-02,-1.475525E-02
-1.1833132E-02,-1.582336E-02
-1.1832948E-02,-1.780701E-02
-1.1832764E-02,-1.506042E-02
-1.1832580E-02,-1.597595E-02
-1.1832396E-02,-1.658630E-02
-1.1832212E-02,-1.780701E-02
-1.1832028E-02,-1.811218E-02
-1.1831844E-02,-1.551819E-02
-1.1831660E-02,-1.551819E-02
-1.1831476E-02,-1.856995E-02
-1.1831292E-02,-1.567078E-02
-1.1831108E-02,-1.597595E-02
-1.1830924E-02,-1.567078E-02
-1.1830740E-02,-1.628113E-02
-1.1830556E-02,-1.673889E-02
-1.1830372E-02,-1.216125E-02
-1.1830188E-02,-1.536560E-02
-1.1830004E-02,-1.521301E-02
-1.1829820E-02,-1.536560E-02
-1.1829636E-02,-1.597595E-02
-1.1829452E-02,-1.551819E-02
-1.1829268E-02,-1.383972E-02
-1.1829084E-02,-1.429749E-02
-1.1828900E-02,-1.307678E-02
-1.1828716E-02,-1.399231E-02
-1.1828532E-02,-1.368713E-02
-1.1828348E-02,-1.643372E-02
-1.1828164E-02,-1.567078E-02
-1.1827980E-02,-1.597595E-02
-1.1827796E-02,-1.353455E-02
-1.1827612E-02,-1.429749E-02
-1.1827428E-02,-1.582336E-02
-1.1827244E-02,-1.475525E-02
-1.1827060E-02,-1.658630E-02
-1.1826876E-02,-1.338196E-02
-1.1826692E-02,-1.551819E-02
-1.1826508E-02,-1.597595E-02
-1.1826324E-02,-1.612854E-02
-1.1826140E-02,-1.628113E-02
-1.1825956E-02,-1.734924E-02
-1.1825772E-02,-1.597595E-02
-1.1825588E-02,-1.567078E-02
-1.1825404E-02,-1.719666E-02
-1.1825220E-02,-1.750183E-02
-1.1825036E-02,-1.918030E-02
-1.1824852E-02,-1.582336E-02
-1.1824668E-02,-1.643372E-02
-1.1824484E-02,-1.780701E-02
-1.1824300E-02,-1.628113E-02
-1.1824116E-02,-1.689148E-02
-1.1823932E-02,-1.521301E-02
-1.1823748E-02,-1.460266E-02
-1.1823564E-02,-1.414490E-02
-1.1823380E-02,-1.521301E-02
-1.1823196E-02,-1.612854E-02
-1.1823012E-02,-1.841736E-02
-1.1822828E-02,-1.445007E-02
-1.1822644E-02,-1.399231E-02
-1.1822460E-02,-1.719666E-02
-1.1822276E-02,-1.490784E-02
-1.1822092E-02,-1.445007E-02
-1.1821908E-02,-1.734924E-02
-1.1821724E-02,-1.689148E-02
-1.1821540E-02,-1.765442E-02
-1.1821356E-02,-1.460266E-02
-1.1821172E-02,-1.567078E-02
-1.1820988E-02,-1.597595E-02
-1.1820804E-02,-1.399231E-02
-1.1820620E-02,-1.628113E-02
-1.1820436E-02,-1.765442E-02
-1.1820252E-02,-1.704407E-02
-1.1820068E-02,-1.475525E-02
-1.1819884E-02,-1.612854E-02
-1.1819700E-02,-1.612854E-02
-1.1819516E-02,-1.948547E-02
-1.1819332E-02,-1.734924E-02
-1.1819148E-02,-1.582336E-02
-1.1818964E-02,-1.841736E-02
-1.1818780E-02,-1.658630E-02
-1.1818596E-02,-1.536560E-02
-1.1818412E-02,-1.734924E-02
-1.1818228E-02,-1.597595E-02
-1.1818044E-02,-1.795959E-02
-1.1817860E-02,-1.734924E-02
-1.1817676E-02,-1.765442E-02
-1.1817492E-02,-1.704407E-02
-1.1817308E-02,-1.628113E-02
-1.1817124E-02,-1.506042E-02
-1.1816940E-02,-1.780701E-02
-1.1816756E-02,-1.673889E-02
-1.1816572E-02,-1.795959E-02
-1.1816388E-02,-1.689148E-02
-1.1816204E-02,-1.673889E-02
-1.1816020E-02,-1.795959E-02
-1.1815836E-02,-1.551819E-02
-1.1815652E-02,-1.841736E-02
-1.1815468E-02,-1.567078E-02
-1.1815284E-02,-1.933289E-02
-1.1815100E-02,-1.460266E-02
-1.1814916E-02,-1.795959E-02
-1.1814732E-02,-1.948547E-02
-1.1814548E-02,-1.765442E-02
-1.1814364E-02,-1.536560E-02
-1.1814180E-02,-1.628113E-02
-1.1813996E-02,-1.856995E-02
-1.1813812E-02,-1.734924E-02
-1.1813628E-02,-1.582336E-02
-1.1813444E-02,-1.582336E-02
-1.1813260E-02,-1.689148E-02
-1.1813076E-02,-1.521301E-02
-1.1812892E-02,-1.383972E-02
-1.1812708E-02,-1.750183E-02
-1.1812524E-02,-1.704407E-02
-1.1812340E-02,-1.628113E-02
-1.1812156E-02,-1.597595E-02
-1.1811972E-02,-1.872253E-02
-1.1811788E-02,-1.750183E-02
-1.1811604E-02,-1.506042E-02
-1.1811420E-02,-1.567078E-02
-1.1811236E-02,-1.460266E-02
-1.1811052E-02,-1.795959E-02
-1.1810868E-02,-1.643372E-02
-1.1810684E-02,-1.918030E-02
-1.1810500E-02,-1.826477E-02
-1.1810316E-02,-1.750183E-02
-1.1810132E-02,-1.856995E-02
-1.1809948E-02,-2.024841E-02
-1.1809764E-02,-1.826477E-02
-1.1809580E-02,-1.628113E-02
-1.1809396E-02,-1.673889E-02
-1.1809212E-02,-1.612854E-02
-1.1809028E-02,-1.704407E-02
-1.1808844E-02,-1.582336E-02
-1.1808660E-02,-1.933289E-02
-1.1808476E-02,-1.582336E-02
-1.1808292E-02,-1.689148E-02
-1.1808108E-02,-1.734924E-02
-1.1807924E-02,-1.887512E-02
-1.1807740E-02,-2.085876E-02
-1.1807556E-02,-1.765442E-02
-1.1807372E-02,-1.765442E-02
-1.1807188E-02,-1.963806E-02
-1.1807004E-02,-1.628113E-02
-1.1806820E-02,-1.780701E-02
-1.1806636E-02,-1.643372E-02
-1.1806452E-02,-1.826477E-02
-1.1806268E-02,-1.536560E-02
-1.1806084E-02,-1.597595E-02
-1.1805900E-02,-1.673889E-02
-1.1805716E-02,-1.567078E-02
-1.1805532E-02,-1.795959E-02
-1.1805348E-02,-1.689148E-02
-1.1805164E-02,-1.490784E-02
-1.1804980E-02,-1.811218E-02
-1.1804796E-02,-1.551819E-02
-1.1804612E-02,-1.506042E-02
-1.1804428E-02,-1.475525E-02
-1.1804244E-02,-1.856995E-02
-1.1804060E-02,-1.597595E-02
-1.1803876E-02,-1.628113E-02
-1.1803692E-02,-1.734924E-02
-1.1803508E-02,-1.658630E-02
-1.1803324E-02,-1.521301E-02
-1.1803140E-02,-1.704407E-02
-1.1802956E-02,-1.490784E-02
-1.1802772E-02,-1.765442E-02
-1.1802588E-02,-1.628113E-02
-1.1802404E-02,-1.795959E-02
-1.1802220E-02,-1.704407E-02
-1.1802036E-02,-1.811218E-02
-1.1801852E-02,-1.719666E-02
-1.1801668E-02,-1.643372E-02
-1.1801484E-02,-1.719666E-02
-1.1801300E-02,-1.795959E-02
-1.1801116E-02,-1.673889E-02
-1.1800932E-02,-1.734924E-02
-1.1800748E-02,-1.780701E-02
-1.1800564E-02,-1.780701E-02
-1.1800380E-02,-1.567078E-02
-1.1800196E-02,-1.597595E-02
-1.1800012E-02,-1.689148E-02
-1.1799828E-02,-1.612854E-02
-1.1799644E-02,-1.643372E-02
-1.1799460E-02,-1.551819E-02
-1.1799276E-02,-1.658630E-02
-1.1799092E-02,-1.521301E-02
-1.1798908E-02,-1.673889E-02
-1.1798724E-02,-1.475525E-02
-1.1798540E-02,-1.612854E-02
-1.1798356E-02,-1.460266E-02
-1.1798172E-02,-1.338196E-02
-1.1797988E-02,-1.612854E-02
-1.1797804E-02,-1.475525E-02
-1.1797620E-02,-1.399231E-02
-1.1797436E-02,-1.567078E-02
-1.1797252E-02,-1.704407E-02
-1.1797068E-02,-1.673889E-02
-1.1796884E-02,-1.536560E-02
-1.1796700E-02,-1.582336E-02
-1.1796516E-02,-1.399231E-02
-1.1796332E-02,-1.673889E-02
-1.1796148E-02,-1.567078E-02
-1.1795964E-02,-1.689148E-02
-1.1795780E-02,-1.719666E-02
-1.1795596E-02,-1.658630E-02
-1.1795412E-02,-1.658630E-02
-1.1795228E-02,-1.597595E-02
-1.1795044E-02,-1.582336E-02
-1.1794860E-02,-1.551819E-02
-1.1794676E-02,-1.460266E-02
-1.1794492E-02,-1.490784E-02
-1.1794308E-02,-1.414490E-02
-1.1794124E-02,-1.368713E-02
-1.1793940E-02,-1.506042E-02
-1.1793756E-02,-1.399231E-02
-1.1793572E-02,-1.506042E-02
-1.1793388E-02,-1.338196E-02
-1.1793204E-02,-1.643372E-02
-1.1793020E-02,-1.475525E-02
-1.1792836E-02,-1.597595E-02
-1.1792652E-02,-1.689148E-02
-1.1792468E-02,-1.826477E-02
-1.1792284E-02,-1.765442E-02
-1.1792100E-02,-1.368713E-02
-1.1791916E-02,-1.399231E-02
-1.1791732E-02,-1.689148E-02
-1.1791548E-02,-1.673889E-02
-1.1791364E-02,-1.551819E-02
-1.1791180E-02,-1.704407E-02
-1.1790996E-02,-1.643372E-02
-1.1790812E-02,-1.658630E-02
-1.1790628E-02,-1.628113E-02
-1.1790444E-02,-1.536560E-02
-1.1790260E-02,-1.612854E-02
-1.1790076E-02,-1.597595E-02
-1.1789892E-02,-1.841736E-02
-1.1789708E-02,-1.704407E-02
-1.1789524E-02,-1.658630E-02
-1.1789340E-02,-1.643372E-02
-1.1789156E-02,-1.750183E-02
-1.1788972E-02,-1.765442E-02
-1.1788788E-02,-1.628113E-02
-1.1788604E-02,-1.597595E-02
-1.1788420E-02,-1.414490E-02
-1.1788236E-02,-1.643372E-02
-1.1788052E-02,-1.551819E-02
-1.1787868E-02,-1.567078E-02
-1.1787684E-02,-1.536560E-02
-1.1787500E-02,-1.536560E-02
-1.1787316E-02,-1.658630E-02
-1.1787132E-02,-1.445007E-02
-1.1786948E-02,-1.597595E-02
-1.1786764E-02,-1.704407E-02
-1.1786580E-02,-1.765442E-02
-1.1786396E-02,-1.628113E-02
-1.1786212E-02,-1.658630E-02
-1.1786028E-02,-1.673889E-02
-1.1785844E-02,-1.689148E-02
-1.1785660E-02,-1.597595E-02
-1.1785476E-02,-1.551819E-02
-1.1785292E-02,-1.445007E-02
-1.1785108E-02,-1.567078E-02
-1.1784924E-02,-1.445007E-02
-1.1784740E-02,-1.612854E-02
-1.1784556E-02,-1.612854E-02
-1.1784372E-02,-1.536560E-02
-1.1784188E-02,-1.750183E-02
-1.1784004E-02,-1.612854E-02
-1.1783820E-02,-1.872253E-02
-1.1783636E-02,-2.009583E-02
-1.1783452E-02,-1.673889E-02
-1.1783268E-02,-1.750183E-02
-1.1783084E-02,-1.643372E-02
-1.1782900E-02,-1.719666E-02
-1.1782716E-02,-1.750183E-02
-1.1782532E-02,-1.689148E-02
-1.1782348E-02,-1.689148E-02
-1.1782164E-02,-1.490784E-02
-1.1781980E-02,-1.704407E-02
-1.1781796E-02,-1.826477E-02
-1.1781612E-02,-1.628113E-02
-1.1781428E-02,-1.475525E-02
-1.1781244E-02,-1.872253E-02
-1.1781060E-02,-1.536560E-02
-1.1780876E-02,-1.902771E-02
-1.1780692E-02,-1.902771E-02
-1.1780508E-02,-1.750183E-02
-1.1780324E-02,-1.933289E-02
-1.1780140E-02,-1.933289E-02
-1.1779956E-02,-2.085876E-02
-1.1779772E-02,-2.268982E-02
-1.1779588E-02,-1.948547E-02
-1.1779404E-02,-1.963806E-02
-1.1779220E-02,-1.704407E-02
-1.1779036E-02,-1.719666E-02
-1.1778852E-02,-1.780701E-02
-1.1778668E-02,-1.506042E-02
-1.1778484E-02,-1.643372E-02
-1.1778300E-02,-1.612854E-02
-1.1778116E-02,-1.734924E-02
-1.1777932E-02,-1.765442E-02
-1.1777748E-02,-1.597595E-02
-1.1777564E-02,-1.597595E-02
-1.1777380E-02,-1.673889E-02
-1.1777196E-02,-1.551819E-02
-1.1777012E-02,-1.551819E-02
-1.1776828E-02,-1.460266E-02
-1.1776644E-02,-1.521301E-02
-1.1776460E-02,-1.582336E-02
-1.1776276E-02,-1.826477E-02
-1.1776092E-02,-1.719666E-02
-1.1775908E-02,-1.719666E-02
-1.1775724E-02,-1.673889E-02
-1.1775540E-02,-1.551819E-02
-1.1775356E-02,-1.658630E-02
-1.1775172E-02,-1.445007E-02
-1.1774988E-02,-1.719666E-02
-1.1774804E-02,-1.765442E-02
-1.1774620E-02,-1.582336E-02
-1.1774436E-02,-1.734924E-02
-1.1774252E-02,-1.780701E-02
-1.1774068E-02,-1.780701E-02
-1.1773884E-02,-1.826477E-02
-1.1773700E-02,-1.856995E-02
-1.1773516E-02,-1.750183E-02
-1.1773332E-02,-1.811218E-02
-1.1773148E-02,-1.704407E-02
-1.1772964E-02,-1.765442E-02
-1.1772780E-02,-1.643372E-02
-1.1772596E-02,-1.795959E-02
-1.1772412E-02,-1.704407E-02
-1.1772228E-02,-2.146912E-02
-1.1772044E-02,-1.811218E-02
-1.1771860E-02,-1.856995E-02
-1.1771676E-02,-1.765442E-02
-1.1771492E-02,-2.009583E-02
-1.1771308E-02,-1.811218E-02
-1.1771124E-02,-1.841736E-02
-1.1770940E-02,-1.673889E-02
-1.1770756E-02,-1.750183E-02
-1.1770572E-02,-1.689148E-02
-1.1770388E-02,-1.582336E-02
-1.1770204E-02,-1.765442E-02
-1.1770020E-02,-1.750183E-02
-1.1769836E-02,-1.673889E-02
-1.1769652E-02,-1.841736E-02
-1.1769468E-02,-1.780701E-02
-1.1769284E-02,-2.009583E-02
-1.1769100E-02,-1.673889E-02
-1.1768916E-02,-1.490784E-02
-1.1768732E-02,-1.719666E-02
-1.1768548E-02,-1.673889E-02
-1.1768364E-02,-1.414490E-02
-1.1768180E-02,-1.780701E-02
-1.1767996E-02,-1.658630E-02
-1.1767812E-02,-1.582336E-02
-1.1767628E-02,-1.536560E-02
-1.1767444E-02,-1.521301E-02
-1.1767260E-02,-1.460266E-02
-1.1767076E-02,-1.704407E-02
-1.1766892E-02,-1.979065E-02
-1.1766708E-02,-1.856995E-02
-1.1766524E-02,-1.994324E-02
-1.1766340E-02,-1.872253E-02
-1.1766156E-02,-1.979065E-02
-1.1765972E-02,-1.887512E-02
-1.1765788E-02,-1.841736E-02
-1.1765604E-02,-1.719666E-02
-1.1765420E-02,-1.811218E-02
-1.1765236E-02,-1.795959E-02
-1.1765052E-02,-1.689148E-02
-1.1764868E-02,-1.597595E-02
-1.1764684E-02,-1.673889E-02
-1.1764500E-02,-1.765442E-02
-1.1764316E-02,-1.536560E-02
-1.1764132E-02,-1.673889E-02
-1.1763948E-02,-1.628113E-02
-1.1763764E-02,-1.551819E-02
-1.1763580E-02,-1.887512E-02
-1.1763396E-02,-1.597595E-02
-1.1763212E-02,-1.841736E-02
-1.1763028E-02,-1.506042E-02
-1.1762844E-02,-1.445007E-02
-1.1762660E-02,-1.673889E-02
-1.1762476E-02,-1.994324E-02
-1.1762292E-02,-1.734924E-02
-1.1762108E-02,-1.475525E-02
-1.1761924E-02,-1.734924E-02
-1.1761740E-02,-2.070618E-02
-1.1761556E-02,-2.070618E-02
-1.1761372E-02,-1.933289E-02
-1.1761188E-02,-1.765442E-02
-1.1761004E-02,-1.795959E-02
-1.1760820E-02,-2.116394E-02
-1.1760636E-02,-2.024841E-02
-1.1760452E-02,-1.994324E-02
-1.1760268E-02,-2.024841E-02
-1.1760084E-02,-1.673889E-02
-1.1759900E-02,-1.795959E-02
-1.1759716E-02,-1.750183E-02
-1.1759532E-02,-1.673889E-02
-1.1759348E-02,-1.582336E-02
-1.1759164E-02,-1.567078E-02
-1.1758980E-02,-1.536560E-02
-1.1758796E-02,-1.658630E-02
-1.1758612E-02,-1.567078E-02
-1.1758428E-02,-1.445007E-02
-1.1758244E-02,-1.811218E-02
-1.1758060E-02,-1.750183E-02
-1.1757876E-02,-1.689148E-02
-1.1757692E-02,-1.704407E-02
-1.1757508E-02,-1.643372E-02
-1.1757324E-02,-1.780701E-02
-1.1757140E-02,-1.719666E-02
-1.1756956E-02,-1.689148E-02
-1.1756772E-02,-1.628113E-02
-1.1756588E-02,-1.490784E-02
-1.1756404E-02,-1.506042E-02
-1.1756220E-02,-1.582336E-02
-1.1756036E-02,-1.780701E-02
-1.1755852E-02,-1.734924E-02
-1.1755668E-02,-1.597595E-02
-1.1755484E-02,-1.643372E-02
-1.1755300E-02,-1.811218E-02
-1.1755116E-02,-1.567078E-02
-1.1754932E-02,-1.689148E-02
-1.1754748E-02,-1.612854E-02
-1.1754564E-02,-1.826477E-02
-1.1754380E-02,-1.551819E-02
-1.1754196E-02,-1.475525E-02
-1.1754012E-02,-1.719666E-02
-1.1753828E-02,-1.521301E-02
-1.1753644E-02,-1.551819E-02
-1.1753460E-02,-1.658630E-02
-1.1753276E-02,-1.521301E-02
-1.1753092E-02,-1.536560E-02
-1.1752908E-02,-1.353455E-02
-1.1752724E-02,-1.765442E-02
-1.1752540E-02,-1.704407E-02
-1.1752356E-02,-1.567078E-02
-1.1752172E-02,-1.460266E-02
-1.1751988E-02,-1.612854E-02
-1.1751804E-02,-1.734924E-02
-1.1751620E-02,-1.521301E-02
-1.1751436E-02,-1.536560E-02
-1.1751252E-02,-1.414490E-02
-1.1751068E-02,-1.704407E-02
-1.1750884E-02,-1.551819E-02
-1.1750700E-02,-1.628113E-02
-1.1750516E-02,-1.597595E-02
-1.1750332E-02,-1.383972E-02
-1.1750148E-02,-1.490784E-02
-1.1749964E-02,-1.597595E-02
-1.1749780E-02,-1.551819E-02
-1.1749596E-02,-1.490784E-02
-1.1749412E-02,-1.704407E-02
-1.1749228E-02,-1.582336E-02
-1.1749044E-02,-1.445007E-02
-1.1748860E-02,-1.658630E-02
-1.1748676E-02,-1.658630E-02
-1.1748492E-02,-1.475525E-02
-1.1748308E-02,-1.475525E-02
-1.1748124E-02,-1.429749E-02
-1.1747940E-02,-1.689148E-02
-1.1747756E-02,-1.231384E-02
-1.1747572E-02,-1.277161E-02
-1.1747388E-02,-1.612854E-02
-1.1747204E-02,-1.353455E-02
-1.1747020E-02,-1.322937E-02
-1.1746836E-02,-1.414490E-02
-1.1746652E-02,-1.567078E-02
-1.1746468E-02,-1.475525E-02
-1.1746284E-02,-1.719666E-02
-1.1746100E-02,-1.704407E-02
-1.1745916E-02,-1.673889E-02
-1.1745732E-02,-1.628113E-02
-1.1745548E-02,-1.643372E-02
-1.1745364E-02,-1.521301E-02
-1.1745180E-02,-1.673889E-02
-1.1744996E-02,-1.582336E-02
-1.1744812E-02,-1.521301E-02
-1.1744628E-02,-1.536560E-02
-1.1744444E-02,-1.414490E-02
-1.1744260E-02,-1.475525E-02
-1.1744076E-02,-1.658630E-02
-1.1743892E-02,-1.689148E-02
-1.1743708E-02,-1.521301E-02
-1.1743524E-02,-1.658630E-02
-1.1743340E-02,-1.719666E-02
-1.1743156E-02,-1.673889E-02
-1.1742972E-02,-1.506042E-02
-1.1742788E-02,-1.399231E-02
-1.1742604E-02,-1.643372E-02
-1.1742420E-02,-1.368713E-02
-1.1742236E-02,-1.475525E-02
-1.1742052E-02,-1.460266E-02
-1.1741868E-02,-1.475525E-02
-1.1741684E-02,-1.322937E-02
-1.1741500E-02,-1.261902E-02
-1.1741316E-02,-1.597595E-02
-1.1741132E-02,-1.551819E-02
-1.1740948E-02,-1.521301E-02
-1.1740764E-02,-1.490784E-02
-1.1740580E-02,-1.414490E-02
-1.1740396E-02,-1.383972E-02
-1.1740212E-02,-1.521301E-02
-1.1740028E-02,-1.719666E-02
-1.1739844E-02,-1.445007E-02
-1.1739660E-02,-1.475525E-02
-1.1739476E-02,-1.658630E-02
-1.1739292E-02,-1.811218E-02
-1.1739108E-02,-1.811218E-02
-1.1738924E-02,-1.475525E-02
-1.1738740E-02,-1.750183E-02
-1.1738556E-02,-1.643372E-02
-1.1738372E-02,-1.597595E-02
-1.1738188E-02,-1.475525E-02
-1.1738004E-02,-1.399231E-02
-1.1737820E-02,-1.277161E-02
-1.1737636E-02,-1.185608E-02
-1.1737452E-02,-1.399231E-02
-1.1737268E-02,-1.368713E-02
-1.1737084E-02,-1.246643E-02
-1.1736900E-02,-1.109314E-02
-1.1736716E-02,-1.383972E-02
-1.1736532E-02,-1.399231E-02
-1.1736348E-02,-1.551819E-02
-1.1736164E-02,-1.414490E-02
-1.1735980E-02,-1.597595E-02
-1.1735796E-02,-1.506042E-02
-1.1735612E-02,-1.353455E-02
-1.1735428E-02,-1.521301E-02
-1.1735244E-02,-1.490784E-02
-1.1735060E-02,-1.551819E-02
-1.1734876E-02,-1.597595E-02
-1.1734692E-02,-1.689148E-02
-1.1734508E-02,-1.643372E-02
-1.1734324E-02,-1.582336E-02
-1.1734140E-02,-1.551819E-02
-1.1733956E-02,-1.750183E-02
-1.1733772E-02,-1.460266E-02
-1.1733588E-02,-1.475525E-02
-1.1733404E-02,-1.689148E-02
-1.1733220E-02,-1.582336E-02
-1.1733036E-02,-1.582336E-02
-1.1732852E-02,-1.628113E-02
-1.1732668E-02,-1.612854E-02
-1.1732484E-02,-1.673889E-02
-1.1732300E-02,-1.536560E-02
-1.1732116E-02,-1.704407E-02
-1.1731932E-02,-1.765442E-02
-1.1731748E-02,-1.750183E-02
-1.1731564E-02,-1.673889E-02
-1.1731380E-02,-1.811218E-02
-1.1731196E-02,-1.841736E-02
-1.1731012E-02,-1.719666E-02
-1.1730828E-02,-1.612854E-02
-1.1730644E-02,-1.612854E-02
-1.1730460E-02,-1.536560E-02
-1.1730276E-02,-1.536560E-02
-1.1730092E-02,-1.414490E-02
-1.1729908E-02,-1.612854E-02
-1.1729724E-02,-1.490784E-02
